date,origin_country,destination_region,barrels,vessel_count
2021-03-11,USA,Global,7945618,40
2021-03-11,Russia,Global,7714479,39
2021-03-11,Iraq,Global,4990308,25
2021-03-11,UAE,Global,3687787,18
2021-03-12,Saudi Arabia,Global,9159465,46
2021-03-12,USA,Global,8134354,41
2021-03-12,Russia,Global,7660912,38
2021-03-12,Iraq,Global,4893898,24
2021-03-12,UAE,Global,3356192,17
2021-03-13,Saudi Arabia,Global,9419134,47
2021-03-13,USA,Global,7975526,40
2021-03-13,Russia,Global,7649121,38
2021-03-13,Iraq,Global,4624733,23
2021-03-13,UAE,Global,3777402,19
2021-03-14,Saudi Arabia,Global,8950493,45
2021-03-14,USA,Global,8259537,41
2021-03-14,Russia,Global,7993858,40
2021-03-14,Iraq,Global,4485735,22
2021-03-14,UAE,Global,3718667,19
2021-03-15,Saudi Arabia,Global,9091950,45
2021-03-15,USA,Global,8255130,41
2021-03-15,Russia,Global,7694119,38
2021-03-15,Iraq,Global,4595024,23
2021-03-15,UAE,Global,3764428,19
2021-03-16,Saudi Arabia,Global,9462878,47
2021-03-16,USA,Global,8163590,41
2021-03-16,Russia,Global,7800190,39
2021-03-16,Iraq,Global,4498235,22
2021-03-16,UAE,Global,3548761,18
2021-03-17,Saudi Arabia,Global,9264009,46
2021-03-17,USA,Global,8415765,42
2021-03-17,Russia,Global,7746490,39
2021-03-17,Iraq,Global,4646189,23
2021-03-17,UAE,Global,3693042,18
2021-03-18,Saudi Arabia,Global,9006452,45
2021-03-18,USA,Global,8284690,41
2021-03-18,Russia,Global,7826363,39
2021-03-18,Iraq,Global,4626199,23
2021-03-18,UAE,Global,3623506,18
2021-03-19,Saudi Arabia,Global,9234702,46
2021-03-19,USA,Global,8129312,41
2021-03-19,Russia,Global,7684900,38
2021-03-19,Iraq,Global,5009778,25
2021-03-19,UAE,Global,3657766,18
2021-03-20,Saudi Arabia,Global,9141819,46
2021-03-20,USA,Global,8098438,40
2021-03-20,Russia,Global,7807198,39
2021-03-20,Iraq,Global,4668386,23
2021-03-20,UAE,Global,3598164,18
2021-03-21,Saudi Arabia,Global,9394457,47
2021-03-21,USA,Global,8409202,42
2021-03-21,Russia,Global,7606198,38
2021-03-21,Iraq,Global,4416280,22
2021-03-21,UAE,Global,3847388,19
2021-03-22,Saudi Arabia,Global,9094200,45
2021-03-22,USA,Global,8315489,42
2021-03-22,Russia,Global,7401379,37
2021-03-22,Iraq,Global,4830784,24
2021-03-22,UAE,Global,3515219,18
2021-03-23,Saudi Arabia,Global,9307085,47
2021-03-23,USA,Global,8199611,41
2021-03-23,Russia,Global,7554379,38
2021-03-23,Iraq,Global,4636414,23
2021-03-23,UAE,Global,3800418,19
2021-03-24,Saudi Arabia,Global,9213871,46
2021-03-24,USA,Global,8285648,41
2021-03-24,Russia,Global,7994453,40
2021-03-24,Iraq,Global,4463350,22
2021-03-24,UAE,Global,3940568,20
2021-03-25,Saudi Arabia,Global,9214098,46
2021-03-25,USA,Global,8063627,40
2021-03-25,Russia,Global,7498897,37
2021-03-25,Iraq,Global,4670076,23
2021-03-25,UAE,Global,3836692,19
2021-03-26,Saudi Arabia,Global,9179711,46
2021-03-26,USA,Global,8425517,42
2021-03-26,Russia,Global,7481167,37
2021-03-26,Iraq,Global,4697030,23
2021-03-26,UAE,Global,3510985,18
2021-03-27,Saudi Arabia,Global,9253729,46
2021-03-27,USA,Global,8332217,42
2021-03-27,Russia,Global,7636070,38
2021-03-27,Iraq,Global,4308552,22
2021-03-27,UAE,Global,3729026,19
2021-03-28,Saudi Arabia,Global,9264976,46
2021-03-28,USA,Global,8260109,41
2021-03-28,Russia,Global,7884832,39
2021-03-28,Iraq,Global,4538807,23
2021-03-28,UAE,Global,3801497,19
2021-03-29,Saudi Arabia,Global,9378563,47
2021-03-29,USA,Global,7932899,40
2021-03-29,Russia,Global,7747635,39
2021-03-29,Iraq,Global,4624060,23
2021-03-29,UAE,Global,3687459,18
2021-03-30,Saudi Arabia,Global,9252001,46
2021-03-30,USA,Global,8126766,41
2021-03-30,Russia,Global,7598494,38
2021-03-30,Iraq,Global,4704973,24
2021-03-30,UAE,Global,3536763,18
2021-03-31,Saudi Arabia,Global,9037080,45
2021-03-31,USA,Global,8301860,42
2021-03-31,Russia,Global,7527635,38
2021-03-31,Iraq,Global,4799901,24
2021-03-31,UAE,Global,3769342,19
2021-04-01,Saudi Arabia,Global,8941127,45
2021-04-01,USA,Global,8098363,40
2021-04-01,Russia,Global,7879115,39
2021-04-01,Iraq,Global,4552823,23
2021-04-01,UAE,Global,3630338,18
2021-04-02,Saudi Arabia,Global,9269292,46
2021-04-02,USA,Global,8317492,42
2021-04-02,Russia,Global,7662252,38
2021-04-02,Iraq,Global,4610357,23
2021-04-02,UAE,Global,3913339,20
2021-04-03,Saudi Arabia,Global,9460744,47
2021-04-03,USA,Global,8346738,42
2021-04-03,Russia,Global,7712707,39
2021-04-03,Iraq,Global,4578669,23
2021-04-03,UAE,Global,3575343,18
2021-04-04,Saudi Arabia,Global,9278153,46
2021-04-04,USA,Global,8262536,41
2021-04-04,Russia,Global,7910016,40
2021-04-04,Iraq,Global,4797343,24
2021-04-04,UAE,Global,3474314,17
2021-04-05,Saudi Arabia,Global,9357376,47
2021-04-05,USA,Global,8049874,40
2021-04-05,Russia,Global,7641988,38
2021-04-05,Iraq,Global,4737113,24
2021-04-05,UAE,Global,3998934,20
2021-04-06,Saudi Arabia,Global,9665820,48
2021-04-06,USA,Global,8290340,41
2021-04-06,Russia,Global,7671852,38
2021-04-06,Iraq,Global,4779508,24
2021-04-06,UAE,Global,3832480,19
2021-04-07,Saudi Arabia,Global,9150921,46
2021-04-07,USA,Global,8468303,42
2021-04-07,Russia,Global,7733532,39
2021-04-07,Iraq,Global,4773683,24
2021-04-07,UAE,Global,3798910,19
2021-04-08,Saudi Arabia,Global,9261889,46
2021-04-08,USA,Global,8324492,42
2021-04-08,Russia,Global,7606063,38
2021-04-08,Iraq,Global,4614906,23
2021-04-08,UAE,Global,3533628,18
2021-04-09,Saudi Arabia,Global,9264148,46
2021-04-09,USA,Global,8315063,42
2021-04-09,Russia,Global,7766889,39
2021-04-09,Iraq,Global,4949397,25
2021-04-09,UAE,Global,3697383,18
2021-04-10,Saudi Arabia,Global,9298047,46
2021-04-10,USA,Global,8033980,40
2021-04-10,Russia,Global,7639671,38
2021-04-10,Iraq,Global,4802066,24
2021-04-10,UAE,Global,3825101,19
2021-04-11,Saudi Arabia,Global,9153095,46
2021-04-11,USA,Global,8186450,41
2021-04-11,Russia,Global,7469509,37
2021-04-11,Iraq,Global,4643635,23
2021-04-11,UAE,Global,3830747,19
2021-04-12,Saudi Arabia,Global,9282866,46
2021-04-12,USA,Global,8271685,41
2021-04-12,Russia,Global,7704051,39
2021-04-12,Iraq,Global,4697645,23
2021-04-12,UAE,Global,3597537,18
2021-04-13,Saudi Arabia,Global,9300747,47
2021-04-13,USA,Global,8259069,41
2021-04-13,Russia,Global,7769726,39
2021-04-13,Iraq,Global,4617018,23
2021-04-13,UAE,Global,3372921,17
2021-04-14,Saudi Arabia,Global,9359775,47
2021-04-14,USA,Global,8123376,41
2021-04-14,Russia,Global,7565786,38
2021-04-14,Iraq,Global,4799224,24
2021-04-14,UAE,Global,3636400,18
2021-04-15,Saudi Arabia,Global,9353414,47
2021-04-15,USA,Global,8286975,41
2021-04-15,Russia,Global,7796959,39
2021-04-15,Iraq,Global,4489530,22
2021-04-15,UAE,Global,3876215,19
2021-04-16,Saudi Arabia,Global,9232775,46
2021-04-16,USA,Global,8138196,41
2021-04-16,Russia,Global,7715096,39
2021-04-16,Iraq,Global,4427152,22
2021-04-16,UAE,Global,3754885,19
2021-04-17,Saudi Arabia,Global,9038288,45
2021-04-17,USA,Global,7989794,40
2021-04-17,Russia,Global,7464340,37
2021-04-17,Iraq,Global,4859597,24
2021-04-17,UAE,Global,3598305,18
2021-04-18,Saudi Arabia,Global,9421803,47
2021-04-18,USA,Global,8111373,41
2021-04-18,Russia,Global,7435640,37
2021-04-18,Iraq,Global,4524265,23
2021-04-18,UAE,Global,3877115,19
2021-04-19,Saudi Arabia,Global,9167351,46
2021-04-19,USA,Global,8108493,41
2021-04-19,Russia,Global,7714739,39
2021-04-19,Iraq,Global,4766004,24
2021-04-19,UAE,Global,3858346,19
2021-04-20,Saudi Arabia,Global,9406947,47
2021-04-20,USA,Global,8135707,41
2021-04-20,Russia,Global,7490765,37
2021-04-20,Iraq,Global,4627653,23
2021-04-20,UAE,Global,3728714,19
2021-04-21,Saudi Arabia,Global,9043988,45
2021-04-21,USA,Global,8044980,40
2021-04-21,Russia,Global,7740120,39
2021-04-21,Iraq,Global,4681254,23
2021-04-21,UAE,Global,3693472,18
2021-04-22,Saudi Arabia,Global,9073602,45
2021-04-22,USA,Global,8152816,41
2021-04-22,Russia,Global,7548741,38
2021-04-22,Iraq,Global,4820906,24
2021-04-22,UAE,Global,3842664,19
2021-04-23,Saudi Arabia,Global,8909217,45
2021-04-23,USA,Global,8046718,40
2021-04-23,Russia,Global,7461665,37
2021-04-23,Iraq,Global,4588641,23
2021-04-23,UAE,Global,3673629,18
2021-04-24,Saudi Arabia,Global,8967411,45
2021-04-24,USA,Global,8046579,40
2021-04-24,Russia,Global,7534265,38
2021-04-24,Iraq,Global,4715948,24
2021-04-24,UAE,Global,3695260,18
2021-04-25,Saudi Arabia,Global,9075256,45
2021-04-25,USA,Global,8210040,41
2021-04-25,Russia,Global,7601515,38
2021-04-25,Iraq,Global,4642768,23
2021-04-25,UAE,Global,3934535,20
2021-04-26,Saudi Arabia,Global,9383190,47
2021-04-26,USA,Global,7987184,40
2021-04-26,Russia,Global,7806581,39
2021-04-26,Iraq,Global,4803830,24
2021-04-26,UAE,Global,3509881,18
2021-04-27,Saudi Arabia,Global,9303488,47
2021-04-27,USA,Global,8411361,42
2021-04-27,Russia,Global,7512289,38
2021-04-27,Iraq,Global,4543046,23
2021-04-27,UAE,Global,3833320,19
2021-04-28,Saudi Arabia,Global,9219892,46
2021-04-28,USA,Global,8261889,41
2021-04-28,Russia,Global,7730256,39
2021-04-28,Iraq,Global,4737772,24
2021-04-28,UAE,Global,3480197,17
2021-04-29,Saudi Arabia,Global,9334709,47
2021-04-29,USA,Global,8353050,42
2021-04-29,Russia,Global,7643203,38
2021-04-29,Iraq,Global,4671090,23
2021-04-29,UAE,Global,3447945,17
2021-04-30,Saudi Arabia,Global,9253141,46
2021-04-30,USA,Global,8261811,41
2021-04-30,Russia,Global,7666674,38
2021-04-30,Iraq,Global,4844655,24
2021-04-30,UAE,Global,3625891,18
2021-05-01,Saudi Arabia,Global,9259032,46
2021-05-01,USA,Global,8021392,40
2021-05-01,Russia,Global,7670808,38
2021-05-01,Iraq,Global,4648188,23
2021-05-01,UAE,Global,3708137,19
2021-05-02,Saudi Arabia,Global,9117199,46
2021-05-02,USA,Global,8152908,41
2021-05-02,Russia,Global,7796536,39
2021-05-02,Iraq,Global,4607114,23
2021-05-02,UAE,Global,3431642,17
2021-05-03,Saudi Arabia,Global,9433302,47
2021-05-03,USA,Global,8378083,42
2021-05-03,Russia,Global,7477025,37
2021-05-03,Iraq,Global,4774321,24
2021-05-03,UAE,Global,3595418,18
2021-05-04,Saudi Arabia,Global,9208573,46
2021-05-04,USA,Global,8213183,41
2021-05-04,Russia,Global,7633889,38
2021-05-04,Iraq,Global,4551485,23
2021-05-04,UAE,Global,3565469,18
2021-05-05,Saudi Arabia,Global,9029756,45
2021-05-05,USA,Global,8042412,40
2021-05-05,Russia,Global,7657108,38
2021-05-05,Iraq,Global,4559821,23
2021-05-05,UAE,Global,3769493,19
2021-05-06,Saudi Arabia,Global,9388358,47
2021-05-06,USA,Global,8078263,40
2021-05-06,Russia,Global,7701182,39
2021-05-06,Iraq,Global,4740224,24
2021-05-06,UAE,Global,3736071,19
2021-05-07,Saudi Arabia,Global,9174701,46
2021-05-07,USA,Global,8274710,41
2021-05-07,Russia,Global,7735645,39
2021-05-07,Iraq,Global,4477658,22
2021-05-07,UAE,Global,3793681,19
2021-05-08,Saudi Arabia,Global,9294390,46
2021-05-08,USA,Global,8046803,40
2021-05-08,Russia,Global,7666987,38
2021-05-08,Iraq,Global,4763795,24
2021-05-08,UAE,Global,3629899,18
2021-05-09,Saudi Arabia,Global,9320183,47
2021-05-09,USA,Global,8513817,43
2021-05-09,Russia,Global,7541339,38
2021-05-09,Iraq,Global,4452080,22
2021-05-09,UAE,Global,3704809,19
2021-05-10,Saudi Arabia,Global,9265364,46
2021-05-10,USA,Global,8122500,41
2021-05-10,Russia,Global,7875119,39
2021-05-10,Iraq,Global,4456339,22
2021-05-10,UAE,Global,3761068,19
2021-05-11,Saudi Arabia,Global,9064098,45
2021-05-11,USA,Global,8412883,42
2021-05-11,Russia,Global,7953854,40
2021-05-11,Iraq,Global,4539978,23
2021-05-11,UAE,Global,3572543,18
2021-05-12,Saudi Arabia,Global,9281716,46
2021-05-12,USA,Global,8094708,40
2021-05-12,Russia,Global,7645966,38
2021-05-12,Iraq,Global,4656586,23
2021-05-12,UAE,Global,3364827,17
2021-05-13,Saudi Arabia,Global,9148458,46
2021-05-13,USA,Global,8047074,40
2021-05-13,Russia,Global,7576565,38
2021-05-13,Iraq,Global,4867078,24
2021-05-13,UAE,Global,3462057,17
2021-05-14,Saudi Arabia,Global,9270225,46
2021-05-14,USA,Global,8106400,41
2021-05-14,Russia,Global,7606280,38
2021-05-14,Iraq,Global,4766800,24
2021-05-14,UAE,Global,3699252,18
2021-05-15,Saudi Arabia,Global,9231503,46
2021-05-15,USA,Global,8291139,41
2021-05-15,Russia,Global,7596215,38
2021-05-15,Iraq,Global,4554076,23
2021-05-15,UAE,Global,3483139,17
2021-05-16,Saudi Arabia,Global,9019724,45
2021-05-16,USA,Global,8585900,43
2021-05-16,Russia,Global,7830237,39
2021-05-16,Iraq,Global,4440874,22
2021-05-16,UAE,Global,3445167,17
2021-05-17,Saudi Arabia,Global,9213397,46
2021-05-17,USA,Global,8223206,41
2021-05-17,Russia,Global,7723449,39
2021-05-17,Iraq,Global,4602873,23
2021-05-17,UAE,Global,3622299,18
2021-05-18,Saudi Arabia,Global,9187838,46
2021-05-18,USA,Global,8151540,41
2021-05-18,Russia,Global,7305761,37
2021-05-18,Iraq,Global,4604186,23
2021-05-18,UAE,Global,3510945,18
2021-05-19,Saudi Arabia,Global,9162436,46
2021-05-19,USA,Global,8583944,43
2021-05-19,Russia,Global,7691277,38
2021-05-19,Iraq,Global,4589125,23
2021-05-19,UAE,Global,3774425,19
2021-05-20,Saudi Arabia,Global,9206016,46
2021-05-20,USA,Global,8196627,41
2021-05-20,Russia,Global,7724640,39
2021-05-20,Iraq,Global,4942094,25
2021-05-20,UAE,Global,3463980,17
2021-05-21,Saudi Arabia,Global,9202076,46
2021-05-21,USA,Global,7992074,40
2021-05-21,Russia,Global,7714358,39
2021-05-21,Iraq,Global,4493228,22
2021-05-21,UAE,Global,3568426,18
2021-05-22,Saudi Arabia,Global,9084147,45
2021-05-22,USA,Global,8274783,41
2021-05-22,Russia,Global,7766179,39
2021-05-22,Iraq,Global,4441553,22
2021-05-22,UAE,Global,3636651,18
2021-05-23,Saudi Arabia,Global,9019316,45
2021-05-23,USA,Global,7936977,40
2021-05-23,Russia,Global,7593200,38
2021-05-23,Iraq,Global,4579480,23
2021-05-23,UAE,Global,3989760,20
2021-05-24,Saudi Arabia,Global,9188001,46
2021-05-24,USA,Global,7916414,40
2021-05-24,Russia,Global,7538341,38
2021-05-24,Iraq,Global,4776264,24
2021-05-24,UAE,Global,3936323,20
2021-05-25,Saudi Arabia,Global,8882427,44
2021-05-25,USA,Global,7838336,39
2021-05-25,Russia,Global,7900970,40
2021-05-25,Iraq,Global,4678767,23
2021-05-25,UAE,Global,3490081,17
2021-05-26,Saudi Arabia,Global,9197751,46
2021-05-26,USA,Global,7722195,39
2021-05-26,Russia,Global,7618063,38
2021-05-26,Iraq,Global,4666730,23
2021-05-26,UAE,Global,3756198,19
2021-05-27,Saudi Arabia,Global,8962670,45
2021-05-27,USA,Global,8127608,41
2021-05-27,Russia,Global,7475941,37
2021-05-27,Iraq,Global,4653062,23
2021-05-27,UAE,Global,3480453,17
2021-05-28,Saudi Arabia,Global,9050703,45
2021-05-28,USA,Global,7962546,40
2021-05-28,Russia,Global,7709588,39
2021-05-28,Iraq,Global,4740686,24
2021-05-28,UAE,Global,3576725,18
2021-05-29,Saudi Arabia,Global,9114784,46
2021-05-29,USA,Global,7891759,39
2021-05-29,Russia,Global,7564097,38
2021-05-29,Iraq,Global,4601517,23
2021-05-29,UAE,Global,4002167,20
2021-05-30,Saudi Arabia,Global,8939351,45
2021-05-30,USA,Global,8325773,42
2021-05-30,Russia,Global,7755675,39
2021-05-30,Iraq,Global,4648241,23
2021-05-30,UAE,Global,3869939,19
2021-05-31,Saudi Arabia,Global,9159028,46
2021-05-31,USA,Global,8161586,41
2021-05-31,Russia,Global,7595244,38
2021-05-31,Iraq,Global,4786748,24
2021-05-31,UAE,Global,3767683,19
2021-06-01,Saudi Arabia,Global,9006397,45
2021-06-01,USA,Global,7902361,40
2021-06-01,Russia,Global,7569801,38
2021-06-01,Iraq,Global,4480243,22
2021-06-01,UAE,Global,3590720,18
2021-06-02,Saudi Arabia,Global,9282870,46
2021-06-02,USA,Global,8028659,40
2021-06-02,Russia,Global,7590831,38
2021-06-02,Iraq,Global,4605958,23
2021-06-02,UAE,Global,3724519,19
2021-06-03,Saudi Arabia,Global,8757199,44
2021-06-03,USA,Global,8003227,40
2021-06-03,Russia,Global,7625924,38
2021-06-03,Iraq,Global,4774244,24
2021-06-03,UAE,Global,3520447,18
2021-06-04,Saudi Arabia,Global,8809698,44
2021-06-04,USA,Global,8184138,41
2021-06-04,Russia,Global,7495877,37
2021-06-04,Iraq,Global,4412731,22
2021-06-04,UAE,Global,3497530,17
2021-06-05,Saudi Arabia,Global,9060425,45
2021-06-05,USA,Global,7997392,40
2021-06-05,Russia,Global,7257269,36
2021-06-05,Iraq,Global,4722664,24
2021-06-05,UAE,Global,3779335,19
2021-06-06,Saudi Arabia,Global,9182728,46
2021-06-06,USA,Global,7914347,40
2021-06-06,Russia,Global,7554776,38
2021-06-06,Iraq,Global,4584022,23
2021-06-06,UAE,Global,3674819,18
2021-06-07,Saudi Arabia,Global,9182122,46
2021-06-07,USA,Global,7971745,40
2021-06-07,Russia,Global,7594171,38
2021-06-07,Iraq,Global,4650463,23
2021-06-07,UAE,Global,3800245,19
2021-06-08,Saudi Arabia,Global,9184394,46
2021-06-08,USA,Global,8197077,41
2021-06-08,Russia,Global,7591292,38
2021-06-08,Iraq,Global,4790287,24
2021-06-08,UAE,Global,3640182,18
2021-06-09,Saudi Arabia,Global,8946378,45
2021-06-09,USA,Global,8286047,41
2021-06-09,Russia,Global,7680227,38
2021-06-09,Iraq,Global,4509085,23
2021-06-09,UAE,Global,3503618,18
2021-06-10,Saudi Arabia,Global,9116829,46
2021-06-10,USA,Global,8141820,41
2021-06-10,Russia,Global,7601937,38
2021-06-10,Iraq,Global,4619039,23
2021-06-10,UAE,Global,3827336,19
2021-06-11,Saudi Arabia,Global,9229854,46
2021-06-11,USA,Global,8097718,40
2021-06-11,Russia,Global,7710319,39
2021-06-11,Iraq,Global,4414244,22
2021-06-11,UAE,Global,3628812,18
2021-06-12,Saudi Arabia,Global,9337278,47
2021-06-12,USA,Global,8033175,40
2021-06-12,Russia,Global,7438737,37
2021-06-12,Iraq,Global,4468068,22
2021-06-12,UAE,Global,3402437,17
2021-06-13,Saudi Arabia,Global,8944907,45
2021-06-13,USA,Global,8007045,40
2021-06-13,Russia,Global,7351786,37
2021-06-13,Iraq,Global,4564964,23
2021-06-13,UAE,Global,3697963,18
2021-06-14,Saudi Arabia,Global,8923179,45
2021-06-14,USA,Global,8287235,41
2021-06-14,Russia,Global,7635961,38
2021-06-14,Iraq,Global,4713930,24
2021-06-14,UAE,Global,3460667,17
2021-06-15,Saudi Arabia,Global,9184225,46
2021-06-15,USA,Global,7892256,39
2021-06-15,Russia,Global,7689583,38
2021-06-15,Iraq,Global,4581822,23
2021-06-15,UAE,Global,3639034,18
2021-06-16,Saudi Arabia,Global,8876394,44
2021-06-16,USA,Global,7918473,40
2021-06-16,Russia,Global,7642317,38
2021-06-16,Iraq,Global,4410481,22
2021-06-16,UAE,Global,3622214,18
2021-06-17,Saudi Arabia,Global,8844334,44
2021-06-17,USA,Global,8176631,41
2021-06-17,Russia,Global,7364526,37
2021-06-17,Iraq,Global,4632249,23
2021-06-17,UAE,Global,3643249,18
2021-06-18,Saudi Arabia,Global,8941545,45
2021-06-18,USA,Global,8133365,41
2021-06-18,Russia,Global,7585127,38
2021-06-18,Iraq,Global,4465235,22
2021-06-18,UAE,Global,3394778,17
2021-06-19,Saudi Arabia,Global,8748310,44
2021-06-19,USA,Global,8095152,40
2021-06-19,Russia,Global,7307984,37
2021-06-19,Iraq,Global,4557006,23
2021-06-19,UAE,Global,3503187,18
2021-06-20,Saudi Arabia,Global,9141206,46
2021-06-20,USA,Global,7994028,40
2021-06-20,Russia,Global,7489917,37
2021-06-20,Iraq,Global,4649115,23
2021-06-20,UAE,Global,3589593,18
2021-06-21,Saudi Arabia,Global,9083377,45
2021-06-21,USA,Global,8106343,41
2021-06-21,Russia,Global,7305617,37
2021-06-21,Iraq,Global,4649472,23
2021-06-21,UAE,Global,3627824,18
2021-06-22,Saudi Arabia,Global,8880059,44
2021-06-22,USA,Global,7995949,40
2021-06-22,Russia,Global,7526665,38
2021-06-22,Iraq,Global,4512387,23
2021-06-22,UAE,Global,3582640,18
2021-06-23,Saudi Arabia,Global,9243865,46
2021-06-23,USA,Global,8191425,41
2021-06-23,Russia,Global,7332327,37
2021-06-23,Iraq,Global,4622470,23
2021-06-23,UAE,Global,3728500,19
2021-06-24,Saudi Arabia,Global,9083771,45
2021-06-24,USA,Global,8189397,41
2021-06-24,Russia,Global,7827590,39
2021-06-24,Iraq,Global,4679306,23
2021-06-24,UAE,Global,3563146,18
2021-06-25,Saudi Arabia,Global,9179095,46
2021-06-25,USA,Global,8044065,40
2021-06-25,Russia,Global,7525917,38
2021-06-25,Iraq,Global,4469620,22
2021-06-25,UAE,Global,3756844,19
2021-06-26,Saudi Arabia,Global,8896143,44
2021-06-26,USA,Global,8248763,41
2021-06-26,Russia,Global,7593887,38
2021-06-26,Iraq,Global,4309011,22
2021-06-26,UAE,Global,3574055,18
2021-06-27,Saudi Arabia,Global,8700473,44
2021-06-27,USA,Global,8109303,41
2021-06-27,Russia,Global,7648262,38
2021-06-27,Iraq,Global,4426624,22
2021-06-27,UAE,Global,3534009,18
2021-06-28,Saudi Arabia,Global,9305166,47
2021-06-28,USA,Global,7936181,40
2021-06-28,Russia,Global,7353207,37
2021-06-28,Iraq,Global,4734292,24
2021-06-28,UAE,Global,3806431,19
2021-06-29,Saudi Arabia,Global,9009159,45
2021-06-29,USA,Global,8160324,41
2021-06-29,Russia,Global,7709826,39
2021-06-29,Iraq,Global,4397232,22
2021-06-29,UAE,Global,3435809,17
2021-06-30,Saudi Arabia,Global,9189795,46
2021-06-30,USA,Global,8257916,41
2021-06-30,Russia,Global,7589596,38
2021-06-30,Iraq,Global,4373192,22
2021-06-30,UAE,Global,3803223,19
2021-07-01,Saudi Arabia,Global,8922076,45
2021-07-01,USA,Global,7951451,40
2021-07-01,Russia,Global,7553072,38
2021-07-01,Iraq,Global,4734845,24
2021-07-01,UAE,Global,3629818,18
2021-07-02,Saudi Arabia,Global,9060508,45
2021-07-02,USA,Global,8067772,40
2021-07-02,Russia,Global,7504806,38
2021-07-02,Iraq,Global,4582000,23
2021-07-02,UAE,Global,3118845,16
2021-07-03,Saudi Arabia,Global,8950345,45
2021-07-03,USA,Global,8031035,40
2021-07-03,Russia,Global,7322184,37
2021-07-03,Iraq,Global,4552785,23
2021-07-03,UAE,Global,3464166,17
2021-07-04,Saudi Arabia,Global,9254717,46
2021-07-04,USA,Global,8227349,41
2021-07-04,Russia,Global,7421525,37
2021-07-04,Iraq,Global,4468770,22
2021-07-04,UAE,Global,3480303,17
2021-07-05,Saudi Arabia,Global,8920208,45
2021-07-05,USA,Global,8017211,40
2021-07-05,Russia,Global,7374215,37
2021-07-05,Iraq,Global,4318365,22
2021-07-05,UAE,Global,3581364,18
2021-07-06,Saudi Arabia,Global,9078952,45
2021-07-06,USA,Global,7863875,39
2021-07-06,Russia,Global,7618826,38
2021-07-06,Iraq,Global,4389786,22
2021-07-06,UAE,Global,3522497,18
2021-07-07,Saudi Arabia,Global,9104144,46
2021-07-07,USA,Global,7976051,40
2021-07-07,Russia,Global,7549304,38
2021-07-07,Iraq,Global,4403628,22
2021-07-07,UAE,Global,3451623,17
2021-07-08,Saudi Arabia,Global,8946789,45
2021-07-08,USA,Global,7865681,39
2021-07-08,Russia,Global,7451152,37
2021-07-08,Iraq,Global,4245375,21
2021-07-08,UAE,Global,3403995,17
2021-07-09,Saudi Arabia,Global,8931519,45
